max.pop	max.age	min.rep	max.rep	fertility	survival.time
20	50	20	40	0.2	2545
20	60	20	40	0.2	96
20	70	20	40	0.2	3965
20	80	20	40	0.2	180
20	90	20	40	0.2	690
20	100	20	40	0.2	505
20	50	20	40	0.2	8457
20	60	20	40	0.2	1520
20	70	20	40	0.2	1103
20	80	20	40	0.2	2584
20	90	20	40	0.2	743
20	100	20	40	0.2	504
20	50	20	40	0.2	1246
20	60	20	40	0.2	3423
20	70	20	40	0.2	544
20	80	20	40	0.2	1513
20	90	20	40	0.2	114
20	100	20	40	0.2	334
20	50	20	40	0.2	8840
20	60	20	40	0.2	3494
20	70	20	40	0.2	501
20	80	20	40	0.2	1630
20	90	20	40	0.2	585
20	100	20	40	0.2	504
20	50	20	40	0.2	6331
20	60	20	40	0.2	2399
20	70	20	40	0.2	768
20	80	20	40	0.2	587
20	90	20	40	0.2	984
20	100	20	40	0.2	692
20	50	20	40	0.2	17571
20	60	20	40	0.2	1014
20	70	20	40	0.2	818
20	80	20	40	0.2	568
20	90	20	40	0.2	569
20	100	20	40	0.2	331
20	50	20	40	0.2	8939
20	60	20	40	0.2	9638
20	70	20	40	0.2	3186
20	80	20	40	0.2	944
20	90	20	40	0.2	248
20	100	20	40	0.2	305
20	50	20	40	0.2	9908
20	60	20	40	0.2	3976
20	70	20	40	0.2	2864
20	80	20	40	0.2	819
20	90	20	40	0.2	140
20	100	20	40	0.2	630
20	50	20	40	0.2	1958
20	60	20	40	0.2	1249
20	70	20	40	0.2	199
20	80	20	40	0.2	765
20	90	20	40	0.2	452
20	100	20	40	0.2	579
20	50	20	40	0.2	2566
20	60	20	40	0.2	538
20	70	20	40	0.2	2478
20	80	20	40	0.2	3169
20	90	20	40	0.2	413
20	100	20	40	0.2	320
20	50	20	40	0.2	6763
20	60	20	40	0.2	1135
20	70	20	40	0.2	192
20	80	20	40	0.2	218
20	90	20	40	0.2	511
20	100	20	40	0.2	370
20	50	20	40	0.2	6132
20	60	20	40	0.2	2809
20	70	20	40	0.2	882
20	80	20	40	0.2	422
20	90	20	40	0.2	665
20	100	20	40	0.2	98
20	50	20	40	0.2	17240
20	60	20	40	0.2	1318
20	70	20	40	0.2	1701
20	80	20	40	0.2	281
20	90	20	40	0.2	107
20	100	20	40	0.2	219
20	50	20	40	0.2	3622
20	60	20	40	0.2	2760
20	70	20	40	0.2	1872
20	80	20	40	0.2	175
20	90	20	40	0.2	1419
20	100	20	40	0.2	2348
20	50	20	40	0.2	548
20	60	20	40	0.2	1105
20	70	20	40	0.2	1554
20	80	20	40	0.2	802
20	90	20	40	0.2	309
20	100	20	40	0.2	331
20	50	20	40	0.2	1538
20	60	20	40	0.2	83
20	70	20	40	0.2	72
20	80	20	40	0.2	1056
20	90	20	40	0.2	891
20	100	20	40	0.2	426
20	50	20	40	0.2	5419
20	60	20	40	0.2	2766
20	70	20	40	0.2	1100
20	80	20	40	0.2	708
20	90	20	40	0.2	233
20	100	20	40	0.2	269
20	50	20	40	0.2	6332
20	60	20	40	0.2	1178
20	70	20	40	0.2	569
20	80	20	40	0.2	182
20	90	20	40	0.2	712
20	100	20	40	0.2	239
20	50	20	40	0.2	2023
20	60	20	40	0.2	134
20	70	20	40	0.2	802
20	80	20	40	0.2	162
20	90	20	40	0.2	717
20	100	20	40	0.2	314
20	50	20	40	0.2	7969
20	60	20	40	0.2	8418
20	70	20	40	0.2	1370
20	80	20	40	0.2	1542
20	90	20	40	0.2	904
20	100	20	40	0.2	193
20	50	20	40	0.2	3863
20	60	20	40	0.2	126
20	70	20	40	0.2	229
20	80	20	40	0.2	1056
20	90	20	40	0.2	1512
20	100	20	40	0.2	803
20	50	20	40	0.2	7705
20	60	20	40	0.2	4188
20	70	20	40	0.2	1101
20	80	20	40	0.2	1159
20	90	20	40	0.2	135
20	100	20	40	0.2	239
20	50	20	40	0.2	5558
20	60	20	40	0.2	3270
20	70	20	40	0.2	1497
20	80	20	40	0.2	446
20	90	20	40	0.2	111
20	100	20	40	0.2	510
20	50	20	40	0.2	28573
20	60	20	40	0.2	1259
20	70	20	40	0.2	74
20	80	20	40	0.2	323
20	90	20	40	0.2	269
20	100	20	40	0.2	177
20	50	20	40	0.2	19391
20	60	20	40	0.2	3197
20	70	20	40	0.2	2307
20	80	20	40	0.2	429
20	90	20	40	0.2	141
20	100	20	40	0.2	435
20	50	20	40	0.2	5165
20	60	20	40	0.2	397
20	70	20	40	0.2	1183
20	80	20	40	0.2	1674
20	90	20	40	0.2	392
20	100	20	40	0.2	454
20	50	20	40	0.2	7600
20	60	20	40	0.2	5090
20	70	20	40	0.2	3022
20	80	20	40	0.2	242
20	90	20	40	0.2	284
20	100	20	40	0.2	366
20	50	20	40	0.2	26640
20	60	20	40	0.2	3680
20	70	20	40	0.2	508
20	80	20	40	0.2	502
20	90	20	40	0.2	637
20	100	20	40	0.2	254
20	50	20	40	0.2	5095
20	60	20	40	0.2	683
20	70	20	40	0.2	1768
20	80	20	40	0.2	542
20	90	20	40	0.2	100
20	100	20	40	0.2	264
20	50	20	40	0.2	3670
20	60	20	40	0.2	5371
20	70	20	40	0.2	2916
20	80	20	40	0.2	439
20	90	20	40	0.2	1173
20	100	20	40	0.2	447
20	50	20	40	0.2	2022
20	60	20	40	0.2	1708
20	70	20	40	0.2	547
20	80	20	40	0.2	1044
20	90	20	40	0.2	286
20	100	20	40	0.2	417
20	50	20	40	0.2	4154
20	60	20	40	0.2	382
20	70	20	40	0.2	3129
20	80	20	40	0.2	394
20	90	20	40	0.2	1434
20	100	20	40	0.2	740
20	50	20	40	0.2	8924
20	60	20	40	0.2	1907
20	70	20	40	0.2	780
20	80	20	40	0.2	941
20	90	20	40	0.2	290
20	100	20	40	0.2	199
20	50	20	40	0.2	10664
20	60	20	40	0.2	3893
20	70	20	40	0.2	301
20	80	20	40	0.2	1704
20	90	20	40	0.2	79
20	100	20	40	0.2	124
20	50	20	40	0.2	8144
20	60	20	40	0.2	1608
20	70	20	40	0.2	2294
20	80	20	40	0.2	1682
20	90	20	40	0.2	318
20	100	20	40	0.2	280
20	50	20	40	0.2	7620
20	60	20	40	0.2	7484
20	70	20	40	0.2	911
20	80	20	40	0.2	739
20	90	20	40	0.2	148
20	100	20	40	0.2	239
20	50	20	40	0.2	652
20	60	20	40	0.2	4045
20	70	20	40	0.2	85
20	80	20	40	0.2	298
20	90	20	40	0.2	133
20	100	20	40	0.2	308
20	50	20	40	0.2	4640
20	60	20	40	0.2	4519
20	70	20	40	0.2	479
20	80	20	40	0.2	404
20	90	20	40	0.2	276
20	100	20	40	0.2	391
20	50	20	40	0.2	16209
20	60	20	40	0.2	8474
20	70	20	40	0.2	4270
20	80	20	40	0.2	385
20	90	20	40	0.2	1277
20	100	20	40	0.2	366
20	50	20	40	0.2	2702
20	60	20	40	0.2	9364
20	70	20	40	0.2	2966
20	80	20	40	0.2	1381
20	90	20	40	0.2	337
20	100	20	40	0.2	234
20	50	20	40	0.2	3561
20	60	20	40	0.2	4641
20	70	20	40	0.2	562
20	80	20	40	0.2	1369
20	90	20	40	0.2	161
20	100	20	40	0.2	610
20	50	20	40	0.2	9923
20	60	20	40	0.2	706
20	70	20	40	0.2	1575
20	80	20	40	0.2	370
20	90	20	40	0.2	774
20	100	20	40	0.2	234
20	50	20	40	0.2	318
20	60	20	40	0.2	1240
20	70	20	40	0.2	5003
20	80	20	40	0.2	2197
20	90	20	40	0.2	502
20	100	20	40	0.2	251
20	50	20	40	0.2	6720
20	60	20	40	0.2	3750
20	70	20	40	0.2	651
20	80	20	40	0.2	793
20	90	20	40	0.2	399
20	100	20	40	0.2	437
20	50	20	40	0.2	20798
20	60	20	40	0.2	6465
20	70	20	40	0.2	1247
20	80	20	40	0.2	711
20	90	20	40	0.2	1682
20	100	20	40	0.2	587
20	50	20	40	0.2	16678
20	60	20	40	0.2	368
20	70	20	40	0.2	664
20	80	20	40	0.2	2295
20	90	20	40	0.2	322
20	100	20	40	0.2	116
20	50	20	40	0.2	4910
20	60	20	40	0.2	11560
20	70	20	40	0.2	795
20	80	20	40	0.2	487
20	90	20	40	0.2	235
20	100	20	40	0.2	458
20	50	20	40	0.2	2649
20	60	20	40	0.2	17673
20	70	20	40	0.2	774
20	80	20	40	0.2	927
20	90	20	40	0.2	840
20	100	20	40	0.2	207
20	50	20	40	0.2	776
20	60	20	40	0.2	937
20	70	20	40	0.2	1935
20	80	20	40	0.2	362
20	90	20	40	0.2	1103
20	100	20	40	0.2	886
20	50	20	40	0.2	2782
20	60	20	40	0.2	1820
20	70	20	40	0.2	2232
20	80	20	40	0.2	700
20	90	20	40	0.2	1224
20	100	20	40	0.2	500
20	50	20	40	0.2	5906
20	60	20	40	0.2	4100
20	70	20	40	0.2	1799
20	80	20	40	0.2	2282
20	90	20	40	0.2	157
20	100	20	40	0.2	238
20	50	20	40	0.2	649
20	60	20	40	0.2	3754
20	70	20	40	0.2	1590
20	80	20	40	0.2	525
20	90	20	40	0.2	124
20	100	20	40	0.2	225
20	50	20	40	0.2	5130
20	60	20	40	0.2	1642
20	70	20	40	0.2	1186
20	80	20	40	0.2	654
20	90	20	40	0.2	444
20	100	20	40	0.2	315
20	50	20	40	0.2	5430
20	60	20	40	0.2	9064
20	70	20	40	0.2	3846
20	80	20	40	0.2	730
20	90	20	40	0.2	305
20	100	20	40	0.2	241
20	50	20	40	0.2	680
20	60	20	40	0.2	3452
20	70	20	40	0.2	619
20	80	20	40	0.2	1690
20	90	20	40	0.2	349
20	100	20	40	0.2	366
20	50	20	40	0.2	539
20	60	20	40	0.2	5932
20	70	20	40	0.2	2603
20	80	20	40	0.2	292
20	90	20	40	0.2	478
20	100	20	40	0.2	923
20	50	20	40	0.2	8047
20	60	20	40	0.2	3317
20	70	20	40	0.2	1188
20	80	20	40	0.2	1181
20	90	20	40	0.2	285
20	100	20	40	0.2	183
20	50	20	40	0.2	986
20	60	20	40	0.2	5101
20	70	20	40	0.2	1218
20	80	20	40	0.2	1878
20	90	20	40	0.2	742
20	100	20	40	0.2	751
20	50	20	40	0.2	24083
20	60	20	40	0.2	2642
20	70	20	40	0.2	1601
20	80	20	40	0.2	619
20	90	20	40	0.2	694
20	100	20	40	0.2	611
20	50	20	40	0.2	14361
20	60	20	40	0.2	2437
20	70	20	40	0.2	1443
20	80	20	40	0.2	198
20	90	20	40	0.2	1844
20	100	20	40	0.2	158
20	50	20	40	0.2	13038
20	60	20	40	0.2	1925
20	70	20	40	0.2	680
20	80	20	40	0.2	638
20	90	20	40	0.2	209
20	100	20	40	0.2	719
20	50	20	40	0.2	18549
20	60	20	40	0.2	6629
20	70	20	40	0.2	524
20	80	20	40	0.2	338
20	90	20	40	0.2	203
20	100	20	40	0.2	1052
20	50	20	40	0.2	1176
20	60	20	40	0.2	1070
20	70	20	40	0.2	673
20	80	20	40	0.2	118
20	90	20	40	0.2	430
